date,user_name,user_loc,message,full_name,country,country_code,geo_code,longitud_mensaje,palabras,refinado,latitud,longitud,states,Polaridad,Subjetividad,Label
2020-10-09 22:13:18,overdroid,"Hollywood, CA",Biden should have a debate anyway. Just set everything up but where trump would be just put a screen with his Twitt… https://t.co/iDwLfxs6GV,"Los Angeles, CA",United States,US,[-118.411906   34.02079 ],140,23,"['biden', 'debate', 'anyway', 'set', 'everything', 'trump', 'would', 'put', 'screen']",-118.411906,34.02079,CA,0.0,0.0,Neutral
2020-10-09 22:06:43,susanha77835097,"Florida, USA",@JoeBiden Pelosi is doing it purposely so she can bet get to be vice president Feinstein and Pelosi Biden show my K… https://t.co/PW7ZKupKXs,"Sunny Isles Beach, FL",United States,US,[-80.125071  25.92906 ],140,23,"['pelosi', 'purposely', 'bet', 'get', 'vice', 'president', 'feinstein', 'pelosi', 'biden', 'show']",-80.125071,25.92906,FL,0.0,0.0,Neutral
2020-10-09 22:05:25,LindaHorning4,"San Diego, CA","@SchipperKeith @GOP @JoeBiden Am I missing something? These ppl are all carrying Trump signs, where are the Biden supporters?","San Diego, CA",United States,US,[-117.104989   32.810012],125,19,"['missing', 'something', 'ppl', 'carrying', 'trump', 'signs', 'biden', 'supporters']",-117.104989,32.810012,CA,-0.2,0.05,Negativa
2020-10-09 21:59:43,vegasdude83,United States,It's really simple when it comes to the issues that are most important to the American people the kitchen table one… https://t.co/soMn7oUZMl,"Las Vegas, NV",United States,US,[-115.223125   36.232915],140,22,"['really', 'simple', 'comes', 'issues', 'important', 'american', 'people', 'kitchen', 'table']",-115.223125,36.232915,NV,0.13333333333333333,0.4523809523809524,Positiva
2020-10-09 21:57:56,hypnocoach183,"Lynn, MA","New ad: ""Vote Joe"" from @UFP_PAC. Funded by @mikebloomberg and featuring Lin-Manuel Miranda, the message is targete… https://t.co/To1t0QCzSA","Lynn, MA",United States,US,[-70.966855  42.478737],140,18,"['new', 'vote', 'joe', 'funded', 'featuring', 'miranda', 'message']",-70.966855,42.478737,MA,0.13636363636363635,0.45454545454545453,Positiva
2020-10-09 21:47:13,toddymead,United States,@Tony19542 @gatewaypundit @JoeBiden BIDEN was part of CONSPIRACY to overthrow TRUMP ADM. How on EARTH is this SEDIT… https://t.co/ZtB08trgUc,"Watertown, FL",United States,US,[-82.594412  30.183611],140,19,"['biden', 'part', 'conspiracy', 'overthrow', 'trump', 'earth']",-82.594412,30.183611,FL,0.0,0.0,Neutral
2020-10-09 21:46:18,djhutch74,United States,@ToxicHairball @JoeBiden What else is he running on? A mask mandate?  No Medicare for all?  Watching amy coney Barr… https://t.co/uMGfCZeOJq,"Port Charlotte, FL",United States,US,[-82.116175  26.992598],140,20,"['else', 'running', 'mask', 'mandate', 'medicare', 'watching', 'amy', 'coney']",-82.116175,26.992598,FL,0.0,0.0,Neutral
2020-10-09 21:43:24,bankermike747,United States,@JoeBiden Why does Joe Biden not tell us the truth about court packing?,"Lake Oswego, OR",United States,US,[-122.696391   45.411248],71,13,"['joe', 'biden', 'tell', 'truth', 'court', 'packing']",-122.696391,45.411248,OR,0.0,0.0,Neutral
2020-10-09 21:43:22,cvilledrew16,"Cartersville, GA",I just drive from Georgia to Michigan and saw 63 Trump signs and only 6 Biden signs!! There is no way @JoeBiden is… https://t.co/PlhQs7RwyJ,"Cloverville, MI",United States,US,[-86.165552  43.183193],139,24,"['drive', 'georgia', 'michigan', 'saw', 'trump', 'signs', 'biden', 'signs', 'way']",-86.165552,43.183193,MI,0.0,0.0,Neutral
2020-10-09 21:40:02,KanisAngelo,United States,@SchipperKeith @GOP @JoeBiden Joe Biden blows dick,"Lisle, IL",United States,US,[-88.080753  41.794445],50,7,"['joe', 'biden', 'blows', 'dick']",-88.080753,41.794445,IL,0.0,0.0,Neutral
2020-10-09 21:32:36,808_DEPLORABLE,"Hawaii, USA","@JoeBiden Biden has already presented his plan to fight COVID, which was filled with strategies Trump-Pence already… https://t.co/AWGnVHEBVz","Halawa, HI",United States,US,[-157.917817   21.374832],140,18,"['biden', 'already', 'presented', 'plan', 'fight', 'covid', 'filled', 'strategies']",-157.917817,21.374832,HI,0.4,0.9,Positiva
2020-10-09 21:03:22,Corrrine,"Calgary, Alberta, Canada","The Passionate Eye | NEW Episode

The story of a deeply divided nation through the lives of the two men who want to… https://t.co/zVcMWtfTrS","Calgary, Alberta",Canada,CA,[-114.087851   51.027664],140,24,"['passionate', 'eye', 'new', 'episode', 'story', 'deeply', 'divided', 'nation', 'lives', 'two', 'men', 'want']",-114.087851,51.027664,Non_USA,0.028787878787878782,0.5681818181818182,Positiva
2020-10-09 20:57:13,ahomsher,"Florida, USA Medellin, Co",#Colombia residents living in #Miami &amp; south #Florida are getting lies from relatives back home about @JoeBiden . T… https://t.co/qiPvaLRaVw,"Vero Beach, FL",United States,US,[-80.404734  27.630995],144,20,"['colombia', 'residents', 'living', 'miami', 'amp', 'south', 'florida', 'getting', 'lies', 'relatives', 'back', 'home']",-80.404734,27.630995,FL,0.0,0.0,Neutral
2020-10-09 20:47:12,ChristianRoule,"Houston, TX",@ronmorgantrapp1 @JoeBiden I'm not trying to explain how anything may or may not occur. I'm simply asking Trump sup… https://t.co/It8rqXqEz2,"Houston, TX",United States,US,[-95.446486  29.838495],140,20,"['trying', 'explain', 'anything', 'may', 'may', 'occur', 'simply', 'asking', 'trump']",-95.446486,29.838495,TX,0.0,0.35714285714285715,Neutral
2020-10-09 20:43:53,cjn54,Wisconsin,@sueblueswilson @JoeBiden Works for me if Joe Biden wants equal time on Rush's show he should get it on Rush's show… https://t.co/4VXm69mQqa,"Kenosha, WI",United States,US,[-87.883405  42.589265],140,22,"['works', 'joe', 'biden', 'wants', 'equal', 'time', 'rush', 'show', 'get', 'rush']",-87.883405,42.589265,WI,0.1,0.175,Positiva
2020-10-09 20:40:44,bluestein,ATL,"They come ahead of the start of the three-week early voting period that begins Monday. Biden’s wife, Jill, is sched… https://t.co/klmUOuCijX","Dunwoody, GA",United States,US,[-84.306489  33.943072],140,21,"['come', 'ahead', 'start', 'early', 'voting', 'period', 'begins', 'monday', 'biden', 'wife', 'jill']",-84.306489,33.943072,GA,0.1,0.3,Positiva
2020-10-09 20:34:05,mandyk1221,The Upside Down,@SociallySherri @ABC13News @realDonaldTrump @JoeBiden But Biden isn’t even President.. that would be Trump not controlling the situation,"Fort Gibson, OK",United States,US,[-95.236322  35.800835],136,17,"['biden', 'even', 'president', 'would', 'trump', 'controlling', 'situation']",-95.236322,35.800835,OK,0.0,0.0,Neutral
2020-10-09 20:18:33,trump_friends,"Bexley, London","A vote for Creepy Joe Biden will be Obama's third term in office! GET OUT #VoteTrump
Says ~Augustine Chukwuma Obodo… https://t.co/zN6VfDqq3v","Bexley, London",United Kingdom,GB,[ 0.13187  51.443846],140,21,"['vote', 'creepy', 'joe', 'biden', 'obama', 'third', 'term', 'office', 'get', 'votetrump', 'says', 'chukwuma']",0.13187,51.443846,Non_USA,-0.25,0.5,Negativa
2020-10-09 20:18:19,trump_friends,"Bexley, London","A vote for Creepy Joe Biden will be Obama's third term in office! GET OUT #VoteTrump
Says ~Augustine Chukwuma Obodo… https://t.co/M0HbYKJfQW","Bexley, London",United Kingdom,GB,[ 0.13187  51.443846],140,21,"['vote', 'creepy', 'joe', 'biden', 'obama', 'third', 'term', 'office', 'get', 'votetrump', 'says', 'chukwuma']",0.13187,51.443846,Non_USA,-0.25,0.5,Negativa
2020-10-09 20:13:03,Richard94963415,United States,@EMesaLaw @jdistaso @WMUR9 @SenatorTimScott @ChrisSununu Compared to Democrats The GOP is bringing in Big hitters.… https://t.co/1plrfthpYy,"Laconia, NH",United States,US,[-71.478102  43.543668],139,16,"['compared', 'democrats', 'gop', 'bringing', 'big']",-71.478102,43.543668,NH,0.0,0.1,Neutral
2020-10-09 20:00:14,KLehneiswxguy,United States,@EricTrump @dbongino @JoeBiden Joe Biden won’t debate in person because he’s chicken. Doing it virtually he can che… https://t.co/nuPm8k2VUs,"Beavercreek, OH",United States,US,[-84.047553  39.727936],140,19,"['joe', 'biden', 'debate', 'person', 'chicken', 'virtually']",-84.047553,39.727936,OH,-0.6,0.95,Negativa
2020-10-09 19:59:17,JonKernPA,"Southeastern, PA, USA","@melaniindolll @keira63162347 @ArthurSchwartz @JoeBiden @KamalaHarris • Minority net worth increased:
•32% Blacks
•… https://t.co/usYrjvkAf5","New Philadelphia, OH",United States,US,[-81.433497  40.481734],140,14,"['minority', 'net', 'worth', 'increased', 'blacks']",-81.433497,40.481734,OH,0.15,0.05,Positiva
2020-10-09 19:58:44,williamsdon645,south toms river,"Shifty. Shift  TRIED AND
FAILED. TO. UNSEAT. OUR. PRESIDENT. DONALD  J. TRUMP  FOR. THIS. HE. MUST.   GO. TO. JAIL.… https://t.co/bBs9kxWwrY","South Toms River, NJ",United States,US,[-74.208072  39.94164 ],140,20,"['shifty', 'shift', 'tried', 'failed', 'unseat', 'president', 'donald', 'trump', 'must']",-74.208072,39.94164,NJ,-0.5,0.3,Negativa
2020-10-09 19:47:16,Pastor3D,"Richmond, KY","NEWS FLASH:

If Joe Biden wins the presidency, God will still be on His throne.

If Donald Trump is re-elected, God… https://t.co/Fi2kiny2rh","Kentucky, USA",United States,US,[-85.76824   37.822244],140,22,"['news', 'flash', 'joe', 'biden', 'wins', 'presidency', 'god', 'still', 'throne', 'donald', 'trump']",-85.76824,37.822244,KY,0.3,0.2,Positiva
2020-10-09 19:41:06,SgtJJMartinez,"Hialeah, FL","Donald Trump loves America , Joe Biden loves China and Ukraine.","Hialeah, FL",United States,US,[-80.304662  25.857732],63,11,"['donald', 'trump', 'loves', 'america', 'joe', 'biden', 'loves', 'china', 'ukraine']",-80.304662,25.857732,FL,0.0,0.0,Neutral
2020-10-09 19:36:47,kbilimoria,"Northwestern Medicine, Chicago",This is truly terrifying. We need to act like we are behind by a few points. People can’t stay home thinking Biden… https://t.co/ikB79cWyAf,Northwestern Memorial Hospital,United States,US,[-87.621639  41.894341],139,23,"['truly', 'terrifying', 'need', 'act', 'like', 'behind', 'points', 'people', 'stay', 'home', 'thinking']",-87.621639,41.894341,Non_USA,-0.7,0.85,Negativa
2020-10-09 19:09:42,james_wendeln,OHio,I wouldn't be a bit surprised if Donald Trump had Joe Biden assassinated! That man has got a screw loose! He would… https://t.co/384vRUUY8H,"Lima, OH",United States,US,[-84.114022  40.752456],139,23,"['would', 'bit', 'surprised', 'donald', 'trump', 'joe', 'biden', 'assassinated', 'man', 'got', 'screw', 'loose']",-84.114022,40.752456,OH,0.011538461538461539,0.5846153846153846,Positiva
2020-10-09 19:09:20,klhunnewell,United States,@realDonaldTrump @POTUS @JoeBiden @DNC @GOP It’s the Biden Camp that has excepted sudden debate change. They use ev… https://t.co/HfJNCezOel,"Florida, USA",United States,US,[-83.804475  27.698682],140,19,"['biden', 'camp', 'excepted', 'sudden', 'debate', 'change', 'use']",-83.804475,27.698682,FL,0.0,0.5,Neutral
2020-10-09 19:05:41,RickyTBowles1,"Mount Sterling, KY",@FreeSports14 @Rothbard1776 @ABC13News @realDonaldTrump @JoeBiden Biden has never said one word about packing the c… https://t.co/IIaztcViV2,"Kentucky, USA",United States,US,[-85.76824   37.822244],140,16,"['biden', 'never', 'said', 'one', 'word', 'packing']",-85.76824,37.822244,KY,0.0,0.0,Neutral
2020-10-09 19:00:41,gbtiepolo1,"Michigan, USA",@JoeBiden Why does Joe Biden not tell the American people about packing the courts?,"East Grand Rapids, MI",United States,US,[-85.598011  42.946737],83,14,"['joe', 'biden', 'tell', 'american', 'people', 'packing', 'courts']",-85.598011,42.946737,MI,0.0,0.0,Neutral
2020-10-09 18:57:02,berryconley8,"Shreveport, LA","@TeamJoe @JoeBiden A Joe Biden/Kamala Harris supporter 
Vote for Joe","Shreveport, LA",United States,US,[-93.809434  32.461107],68,10,"['joe', 'harris', 'supporter', 'vote', 'joe']",-93.809434,32.461107,LA,0.0,0.0,Neutral
2020-10-09 18:56:49,KLehneiswxguy,United States,@Joseph_E_Faith @JoeBiden @VileEpiphany Joseph E - have you been living in the Basement and Hidin’ with Biden? The… https://t.co/hxRgTu7Jj0,"Beavercreek, OH",United States,US,[-84.047553  39.727936],139,19,"['joseph', 'living', 'basement', 'hidin', 'biden']",-84.047553,39.727936,OH,0.0,0.0,Neutral
2020-10-09 18:54:36,JosephKapsch,Los Angeles,Donald Trump &amp; Joe Biden Warned By Twitter Not To Declare Election Victory Before “It Is Authoritatively Called”… https://t.co/dkdyQWPoyT,"Los Angeles, CA",United States,US,[-118.411906   34.02079 ],141,19,"['donald', 'trump', 'amp', 'joe', 'biden', 'warned', 'twitter', 'declare', 'election', 'victory', 'authoritatively', 'called']",-118.411906,34.02079,CA,0.3,0.9,Positiva
2020-10-09 18:39:51,utliberal,Salt lake City. Ut,"@yesman010101 @smerconish @JoeBiden @KamalaHarris Biden has all the republicans he needs, and if independents have… https://t.co/ToIgyzYDGy","Salt Lake City, UT",United States,US,[-111.917026   40.765805],139,16,"['biden', 'republicans', 'needs', 'independents']",-111.917026,40.765805,UT,0.0,0.0,Neutral
2020-10-09 18:39:21,tast0494,"Auckland, New Zealand",I know I shouldn’t but I absolutely crumble every time Donald Trump refers to Joe Biden as “Sleepy Joe” 🤣🤣🤣🤣,"Wallasey, England",United Kingdom,GB,[-3.046674 53.423568],108,20,"['know', 'absolutely', 'crumble', 'every', 'time', 'donald', 'trump', 'refers', 'joe', 'biden', 'sleepy', 'joe']",-3.046674,53.423568,Non_USA,0.2,0.9,Positiva
2020-10-09 18:33:11,TomMustin,United States,Not sure about Trump or Biden? How about @brockpierce? Former #MightyDucks actor and cryptocurrency billionaire is… https://t.co/c1iQH8LpNH,"Denver, CO",United States,US,[-104.922093   39.713563],139,17,"['sure', 'trump', 'biden', 'former', 'mightyducks', 'actor', 'cryptocurrency', 'billionaire']",-104.922093,39.713563,CO,0.25,0.4444444444444444,Positiva
2020-10-09 18:31:17,AKkevi7,Anchorage Alaska,@BeschlossDC No the impeached failure Donald J Trump will lose the election because he is a liar and a crook and he… https://t.co/8I4Dbhy7mV,"Anchorage, AK",United States,US,[-149.758794   61.235042],140,23,"['impeached', 'failure', 'donald', 'trump', 'lose', 'election', 'liar', 'crook']",-149.758794,61.235042,AK,-0.3166666666666667,0.3,Negativa
2020-10-09 18:28:21,czech1948,"Mahwah, NJ",Vladimir Putin and Russia are much better dealing with with Donald Trump and the Republican then with Biden and the… https://t.co/WTNFWEdsB9,"Elmwood Park, NJ",United States,US,[-74.117878  40.905798],140,21,"['vladimir', 'putin', 'russia', 'much', 'good', 'dealing', 'donald', 'trump', 'republican', 'biden']",-74.117878,40.905798,NJ,0.7,0.6000000000000001,Positiva
2020-10-09 18:04:08,ParkerErik,"Winnipeg, Manitoba",@PalmerReport Or could it be that Donald Trump has already accepted that he is going to lose the election Joe Biden… https://t.co/5H4migs2Q4,"Winnipeg, Manitoba",Canada,CA,[-97.152676  49.853806],140,22,"['could', 'donald', 'trump', 'already', 'accepted', 'going', 'lose', 'election', 'joe']",-97.152676,49.853806,Non_USA,0.0,0.0,Neutral
2020-10-09 17:44:31,Golbalbiz,"Sequim, Washington State",@TheDemocrats @JoeBiden 25th Amendment it to get rid of Dementia Biden!  Vote Trump!,"Sequim, WA",United States,US,[-123.096984   48.089002],84,13,"['amendment', 'get', 'rid', 'dementia', 'biden', 'vote', 'trump']",-123.096984,48.089002,WA,0.0,0.0,Neutral
2020-10-09 17:39:13,Golbalbiz,"Sequim, Washington State",@JoeBiden The 25th is to get rid of you Biden!  Vote Trump!,"Sequim, WA",United States,US,[-123.096984   48.089002],59,12,"['get', 'rid', 'biden', 'vote', 'trump']",-123.096984,48.089002,WA,0.0,0.0,Neutral
2020-10-09 17:33:10,smart1agg," Richmond, TX","Polosi wants to try it on Trump, so if Biden does win, she can use that same article to put @JoeBiden away, because… https://t.co/8h8l0E8nxw","Pecan Grove, TX",United States,US,[-95.722085  29.634806],140,24,"['polosi', 'wants', 'try', 'trump', 'biden', 'win', 'use', 'article', 'put', 'away']",-95.722085,29.634806,TX,0.5,0.25,Positiva
2020-10-09 17:32:29,CanadaOooh,Inner Outer Space,"#cdnpoli
#USPolitics
#Trump
#TrumpIsNotWell

Darn! I thought it said mental exam!

Donald Trump covid news – Presid… https://t.co/tdA38sPjz5","Pickering, Ontario",Canada,CA,[-79.036229  43.782828],140,18,"['cdnpoli', 'uspolitics', 'trump', 'trumpisnotwell', 'darn', 'thought', 'said', 'mental', 'exam', 'donald', 'trump', 'covid', 'news']",-79.036229,43.782828,Non_USA,-0.1,0.2,Negativa
2020-10-09 17:30:38,Golbalbiz,"Sequim, Washington State",@JoeBiden @KamalaHarris Vote Trump.  Biden will pack Court!,"Sequim, WA",United States,US,[-123.096984   48.089002],59,8,"['vote', 'trump', 'biden', 'pack', 'court']",-123.096984,48.089002,WA,0.0,0.0,Neutral
2020-10-09 17:27:59,Golbalbiz,"Sequim, Washington State",@JoeBiden Vote Trump!  Biden will pack Court!,"Sequim, WA",United States,US,[-123.096984   48.089002],45,7,"['vote', 'trump', 'biden', 'pack', 'court']",-123.096984,48.089002,WA,0.0,0.0,Neutral
2020-10-09 17:20:57,p2plusb2,"Riverview, FL","To all of my Joe Biden and Kamala Harris friends, enjoy a Friday uplift! 🇺🇸💙🇺🇸
@JoeBiden
@KamalaHarris… https://t.co/cmlplCrYQi","Riverview, FL",United States,US,[-82.306722  27.827367],127,18,"['joe', 'biden', 'kamala', 'harris', 'friends', 'enjoy', 'friday', 'uplift']",-82.306722,27.827367,FL,0.4,0.5,Positiva
2020-10-09 17:03:12,Melmel624,United States,@realDonaldTrump Still Donald Trump thinks Joe Biden is the president..,"Morgantown, WV",United States,US,[-79.943837  39.629315],71,10,"['still', 'donald', 'trump', 'thinks', 'joe', 'biden', 'president']",-79.943837,39.629315,WV,0.0,0.0,Neutral
2020-10-09 16:56:28,dreamelder,"Texas, USA","#TheSquad unveil 2021 agenda to pressure @JoeBiden 
The policy platform is part of a strategy to push Biden [for wi… https://t.co/5dU5TeP7uI","Texas, USA",United States,US,[-100.076888   31.168894],140,21,"['thesquad', 'unveil', 'agenda', 'pressure', 'policy', 'platform', 'part', 'strategy', 'push', 'biden']",-100.076888,31.168894,TX,0.0,0.0,Neutral
