user_name,message,refinado,nLabel,neg_scores,neu_scores,pos_scores,compound_scores,NOUN,PRON,VERB,ADJ,ADV
KLehneiswxguy,@EricTrump @dbongino @JoeBiden Joe Biden won’t debate in person because he’s chicken. Doing it virtually he can che… https://t.co/nuPm8k2VUs,"['joe', 'biden', 'debate', 'person', 'chicken', 'virtually']",-1,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
JonKernPA,"@melaniindolll @keira63162347 @ArthurSchwartz @JoeBiden @KamalaHarris • Minority net worth increased:
•32% Blacks
•… https://t.co/usYrjvkAf5","['minority', 'net', 'worth', 'increased', 'blacks']",1,0.0,0.429,0.571,0.4588,2.0,0.0,0.0,1.0,0.0
williamsdon645,"Shifty. Shift  TRIED AND
FAILED. TO. UNSEAT. OUR. PRESIDENT. DONALD  J. TRUMP  FOR. THIS. HE. MUST.   GO. TO. JAIL.… https://t.co/bBs9kxWwrY","['shifty', 'shift', 'tried', 'failed', 'unseat', 'president', 'donald', 'trump', 'must']",-1,0.292,0.708,0.0,-0.5106,2.0,0.0,0.0,0.0,0.0
Pastor3D,"NEWS FLASH:

If Joe Biden wins the presidency, God will still be on His throne.

If Donald Trump is re-elected, God… https://t.co/Fi2kiny2rh","['news', 'flash', 'joe', 'biden', 'wins', 'presidency', 'god', 'still', 'throne', 'donald', 'trump']",1,0.0,0.608,0.392,0.7003,2.0,1.0,2.0,1.0,1.0
SgtJJMartinez,"Donald Trump loves America , Joe Biden loves China and Ukraine.","['donald', 'trump', 'loves', 'america', 'joe', 'biden', 'loves', 'china', 'ukraine']",0,0.0,0.486,0.514,0.8126,1.0,0.0,1.0,0.0,0.0
kbilimoria,This is truly terrifying. We need to act like we are behind by a few points. People can’t stay home thinking Biden… https://t.co/ikB79cWyAf,"['truly', 'terrifying', 'need', 'act', 'like', 'behind', 'points', 'people', 'stay', 'home', 'thinking']",-1,0.216,0.468,0.316,0.1779,2.0,1.0,4.0,1.0,1.0
james_wendeln,I wouldn't be a bit surprised if Donald Trump had Joe Biden assassinated! That man has got a screw loose! He would… https://t.co/384vRUUY8H,"['would', 'bit', 'surprised', 'donald', 'trump', 'joe', 'biden', 'assassinated', 'man', 'got', 'screw', 'loose']",1,0.253,0.616,0.13,-0.2023,2.0,1.0,4.0,1.0,0.0
klhunnewell,@realDonaldTrump @POTUS @JoeBiden @DNC @GOP It’s the Biden Camp that has excepted sudden debate change. They use ev… https://t.co/HfJNCezOel,"['biden', 'camp', 'excepted', 'sudden', 'debate', 'change', 'use']",0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0
RickyTBowles1,@FreeSports14 @Rothbard1776 @ABC13News @realDonaldTrump @JoeBiden Biden has never said one word about packing the c… https://t.co/IIaztcViV2,"['biden', 'never', 'said', 'one', 'word', 'packing']",0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0
gbtiepolo1,@JoeBiden Why does Joe Biden not tell the American people about packing the courts?,"['joe', 'biden', 'tell', 'american', 'people', 'packing', 'courts']",0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0
berryconley8,"@TeamJoe @JoeBiden A Joe Biden/Kamala Harris supporter 
Vote for Joe","['joe', 'harris', 'supporter', 'vote', 'joe']",0,0.0,0.656,0.344,0.2732,2.0,0.0,1.0,1.0,0.0
KLehneiswxguy,@Joseph_E_Faith @JoeBiden @VileEpiphany Joseph E - have you been living in the Basement and Hidin’ with Biden? The… https://t.co/hxRgTu7Jj0,"['joseph', 'living', 'basement', 'hidin', 'biden']",0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0
JosephKapsch,Donald Trump &amp; Joe Biden Warned By Twitter Not To Declare Election Victory Before “It Is Authoritatively Called”… https://t.co/dkdyQWPoyT,"['donald', 'trump', 'amp', 'joe', 'biden', 'warned', 'twitter', 'declare', 'election', 'victory', 'authoritatively', 'called']",1,0.16,0.84,0.0,-0.2732,2.0,0.0,1.0,0.0,1.0
utliberal,"@yesman010101 @smerconish @JoeBiden @KamalaHarris Biden has all the republicans he needs, and if independents have… https://t.co/ToIgyzYDGy","['biden', 'republicans', 'needs', 'independents']",0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0
tast0494,I know I shouldn’t but I absolutely crumble every time Donald Trump refers to Joe Biden as “Sleepy Joe” 🤣🤣🤣🤣,"['know', 'absolutely', 'crumble', 'every', 'time', 'donald', 'trump', 'refers', 'joe', 'biden', 'sleepy', 'joe']",1,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0
TomMustin,Not sure about Trump or Biden? How about @brockpierce? Former #MightyDucks actor and cryptocurrency billionaire is… https://t.co/c1iQH8LpNH,"['sure', 'trump', 'biden', 'former', 'mightyducks', 'actor', 'cryptocurrency', 'billionaire']",1,0.0,0.753,0.247,0.3182,3.0,0.0,0.0,1.0,2.0
AKkevi7,@BeschlossDC No the impeached failure Donald J Trump will lose the election because he is a liar and a crook and he… https://t.co/8I4Dbhy7mV,"['impeached', 'failure', 'donald', 'trump', 'lose', 'election', 'liar', 'crook']",-1,0.65,0.35,0.0,-0.8519,2.0,1.0,2.0,1.0,0.0
czech1948,Vladimir Putin and Russia are much better dealing with with Donald Trump and the Republican then with Biden and the… https://t.co/WTNFWEdsB9,"['vladimir', 'putin', 'russia', 'much', 'good', 'dealing', 'donald', 'trump', 'republican', 'biden']",1,0.0,0.756,0.244,0.4404,2.0,0.0,2.0,1.0,2.0
ParkerErik,@PalmerReport Or could it be that Donald Trump has already accepted that he is going to lose the election Joe Biden… https://t.co/5H4migs2Q4,"['could', 'donald', 'trump', 'already', 'accepted', 'going', 'lose', 'election', 'joe']",0,0.229,0.593,0.178,-0.1531,2.0,1.0,4.0,0.0,1.0
Golbalbiz,@TheDemocrats @JoeBiden 25th Amendment it to get rid of Dementia Biden!  Vote Trump!,"['amendment', 'get', 'rid', 'dementia', 'biden', 'vote', 'trump']",0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
Golbalbiz,@JoeBiden The 25th is to get rid of you Biden!  Vote Trump!,"['get', 'rid', 'biden', 'vote', 'trump']",0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
smart1agg,"Polosi wants to try it on Trump, so if Biden does win, she can use that same article to put @JoeBiden away, because… https://t.co/8h8l0E8nxw","['polosi', 'wants', 'try', 'trump', 'biden', 'win', 'use', 'article', 'put', 'away']",1,0.0,0.703,0.297,0.5859,2.0,1.0,2.0,1.0,1.0
CanadaOooh,"#cdnpoli
#USPolitics
#Trump
#TrumpIsNotWell

Darn! I thought it said mental exam!

Donald Trump covid news – Presid… https://t.co/tdA38sPjz5","['cdnpoli', 'uspolitics', 'trump', 'trumpisnotwell', 'darn', 'thought', 'said', 'mental', 'exam', 'donald', 'trump', 'covid', 'news']",-1,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0
Golbalbiz,@JoeBiden @KamalaHarris Vote Trump.  Biden will pack Court!,"['vote', 'trump', 'biden', 'pack', 'court']",0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
Golbalbiz,@JoeBiden Vote Trump!  Biden will pack Court!,"['vote', 'trump', 'biden', 'pack', 'court']",0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
p2plusb2,"To all of my Joe Biden and Kamala Harris friends, enjoy a Friday uplift! 🇺🇸💙🇺🇸
@JoeBiden
@KamalaHarris… https://t.co/cmlplCrYQi","['joe', 'biden', 'kamala', 'harris', 'friends', 'enjoy', 'friday', 'uplift']",1,0.0,0.488,0.512,0.743,2.0,1.0,2.0,1.0,0.0
Melmel624,@realDonaldTrump Still Donald Trump thinks Joe Biden is the president..,"['still', 'donald', 'trump', 'thinks', 'joe', 'biden', 'president']",0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
dreamelder,"#TheSquad unveil 2021 agenda to pressure @JoeBiden 
The policy platform is part of a strategy to push Biden [for wi… https://t.co/5dU5TeP7uI","['thesquad', 'unveil', 'agenda', 'pressure', 'policy', 'platform', 'part', 'strategy', 'push', 'biden']",0,0.196,0.804,0.0,-0.296,2.0,0.0,2.0,1.0,0.0
LesliReano,@JoeBiden I don’t think so. Trump 2020 is going to be a landslide. And be careful Mr. Biden do you wanna party is s… https://t.co/7BdQunMWEB,"['think', 'trump', 'going', 'landslide', 'careful', 'biden', 'wan', 'party']",-1,0.0,0.583,0.417,0.5106,2.0,1.0,4.0,1.0,0.0
AndreaKevandjos,@PattyArquette @KamalaHarris PIG!  Obviously there is something in it for him.  Yet some redneck hillbillies in Flo… https://t.co/4vGNcH3SFm,"['pig', 'obviously', 'something', 'yet', 'redneck', 'hillbillies']",0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
smhigg,".@tammybaldwin campaigning for @JoeBiden in the La Crosse area today &gt;&gt; 

“Joe Biden is running as a proud Democrat… https://t.co/0g9H10pWCn","['campaigning', 'crosse', 'area', 'today', 'joe', 'biden', 'running', 'proud']",1,0.0,0.693,0.307,0.4767,3.0,0.0,2.0,1.0,0.0
librarylisa3,@JoeBiden @KamalaHarris Hey intern Ghostwriter of Joe Biden’s tweets. If what you mean to do is inspire terror and… https://t.co/gkPum1xEVR,"['hey', 'intern', 'ghostwriter', 'joe', 'biden', 'tweets', 'mean', 'inspire', 'terror']",-1,0.241,0.496,0.262,0.0772,2.0,2.0,3.0,1.0,0.0
WhoisStevo,"@YEEZUSISKlNG @YNB @JoeBiden It doesn't matter what Biden tweeted.

Trump is the president. His inaction and willfu… https://t.co/ixosJDWbVK","['matter', 'biden', 'tweeted', 'trump', 'president', 'inaction']",0,0.282,0.563,0.155,-0.2263,2.0,3.0,1.0,1.0,1.0
DeborahSzczesn6,"@JoeBiden @KeithTatem Thank you Mr Biden for going against trump, we need someone like you in the wh","['thank', 'biden', 'going', 'trump', 'need', 'someone', 'like']",0,0.0,0.5,0.5,0.6124,2.0,1.0,2.0,1.0,0.0
davidmweissman,@csstwt @SarahKSilverman @Alyssa_Milano @grantstern @kurteichenwald @JoyVBehar @ChelseaClinton @neeratanden… https://t.co/6WXQkEFr4J,[],0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
fletchefwl,@SpeakerPelosi “When you compare the Biden-Harris agenda with what President Donald Trump has done and will continu… https://t.co/Tg4WuvP6BL,"['compare', 'agenda', 'president', 'donald', 'trump', 'done']",0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0
ryanlives_,@kevintschirhart @JoeBiden “Every single person that works for government is your enemy” I don’t think he’d get alo… https://t.co/UN5GwhYYxH,"['every', 'single', 'person', 'works', 'government', 'enemy', 'think', 'get']",-1,0.333,0.667,0.0,-0.5423,1.0,2.0,3.0,1.0,1.0
BSRanch,"@realDonaldTrump I'm praying Biden is so far out of it that the election belongs to the Victor,  Donald J. Trump!","['praying', 'biden', 'far', 'election', 'belongs', 'victor', 'donald', 'trump']",1,0.0,0.737,0.263,0.3612,2.0,1.0,2.0,0.0,1.0
TimetoactOne,@ABC13News @realDonaldTrump @JoeBiden You’re running a news organization not a Gallop poll.  When a congenital liar… https://t.co/WqG0MeqVpZ,"['running', 'news', 'organization', 'gallop', 'poll', 'congenital']",0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0
altakaker,"@realDonaldTrump RELAX, Donnie. Despite the fact that what you said is a lie, there is no second debate. You forfei… https://t.co/WyZgBURtbp","['relax', 'donnie', 'despite', 'fact', 'said', 'lie', 'second', 'debate']",0,0.0,0.707,0.293,0.4404,2.0,2.0,4.0,1.0,0.0
4potustrump45,@SpeakerPelosi @Scaramucci  @KamalaHarris @JoeBiden hey joe and I @PressSec @WhiteHouse Anthony your DemoRats sandb… https://t.co/p2Oszmxphg,"['hey', 'joe', 'anthony', 'demorats']",0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0
altakaker,"@ABC13News @realDonaldTrump @JoeBiden Donald Trump is batshit crazy.
VOTE JOE BIDEN / KAMALA HARRIS AND ALL DEMOCRA… https://t.co/xuZmE6nDSm","['donald', 'trump', 'batshit', 'crazy', 'vote', 'joe', 'biden', 'kamala', 'harris']",-1,0.231,0.769,0.0,-0.34,3.0,0.0,3.0,1.0,0.0
TimetoactOne,@ABC13News @realDonaldTrump @JoeBiden Trump is lying as usual!  Biden owns guns! https://t.co/dul2Xmr8uE,"['trump', 'lying', 'usual', 'biden', 'owns', 'guns']",-1,0.405,0.595,0.0,-0.5267,3.0,0.0,3.0,1.0,0.0
Dale86326305,@annvandersteel @JoeBiden @SpeakerPelosi JUST A THOUGHT: What Nancy Pelosi is trying to do by invoking the 25th Ame… https://t.co/pBatGkVrsZ,"['thought', 'nancy', 'pelosi', 'trying', 'invoking']",0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0
jeffrey63606965,"The commission for debate,s obviously... Demonic Democrats trying to sway it for frail, week, Dementia Joe Biden...… https://t.co/b2n0zDThDc","['commission', 'debate', 'obviously', 'demonic', 'democrats', 'trying', 'sway', 'frail', 'week', 'dementia', 'joe', 'biden']",0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
HowardAnkney2,@Truthseeker126 @boxersforlife @JoeBiden I don't even think that Joe Biden or Kamala Harris should either be candid… https://t.co/QkXKjLe0iX,"['even', 'think', 'joe', 'biden', 'kamala', 'harris', 'either']",0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0
TexansRevolt,@ABC13News @realDonaldTrump @JoeBiden I think trump is a liar and he’s lying about joe Biden taking away the second… https://t.co/fEa3RMSZgY,"['think', 'trump', 'liar', 'lying', 'joe', 'biden', 'taking', 'away']",0,0.528,0.472,0.0,-0.7717,3.0,1.0,3.0,1.0,0.0
bobbynhl,"""Donald Trump is the epitome of an unprincipled, unethical, authoritarian leader."" John Brennan, former CIA Directo… https://t.co/xxAInWdgVC","['donald', 'trump', 'epitome', 'unprincipled', 'unethical', 'authoritarian', 'leader', 'john', 'brennan', 'former', 'cia']",0,0.248,0.752,0.0,-0.5106,2.0,0.0,1.0,1.0,0.0
Beast67100818,@JoseFel50627424 @alexbruesewitz @RyanAFournier @realDonaldTrump @JoeBiden Because they know something you apparent… https://t.co/DTcwI53UVf,"['know', 'something']",0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
andy_mccormac,"@kayleighmcenany @JoeBiden It’s pretty hard to re-elect Joe Biden since he’s never been president before.

But you… https://t.co/xE4HErrKFO","['pretty', 'hard', 'joe', 'biden', 'since', 'never', 'president']",-1,0.146,0.521,0.333,0.4215,2.0,0.0,1.0,1.0,1.0
cheesesteak8,"@JasonMillerinDC Pathetic 
https://t.co/h8ZrR236ev",['pathetic'],-1,1.0,0.0,0.0,-0.5719,2.0,0.0,0.0,1.0,0.0
FreddieEastwoo2,@DebraDuGemini59 @lmorgan618 @JoeBiden Wisconsin citizens are dying and the Republicans lead government let this ha… https://t.co/stmxYdGWVt,"['wisconsin', 'citizens', 'dying', 'republicans', 'lead', 'government', 'let']",0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0
marcotte_keith,@JoeBiden @KamalaHarris I agree Joe Biden Kamala Harris,"['agree', 'joe', 'biden', 'kamala', 'harris']",0,0.0,0.615,0.385,0.3612,2.0,1.0,1.0,1.0,0.0
MarthaGuthrie17,@JoeBiden So true and Joe Biden you can give us Americans the leadership we need Bless you,"['true', 'joe', 'biden', 'give', 'americans', 'leadership', 'need', 'bless']",1,0.0,0.517,0.483,0.6808,3.0,1.0,2.0,1.0,1.0
Edmund3600,@JoeBiden @KamalaHarris Pelosi again tries to get her sheeple to get behind her to go after Trump and deem him unfi… https://t.co/7iqxemB9cb,"['pelosi', 'tries', 'get', 'sheeple', 'get', 'behind', 'trump', 'deem']",-1,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0
EdwardLGall1,@TeamTrump @Mike_Pence For me and for everybody eles to know what has and is going on in this world ! Joe Biden and… https://t.co/FKfYRNrWNA,"['everybody', 'eles', 'know', 'going', 'world', 'joe', 'biden']",0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0
Edmund3600,@JoeBiden Pelosi again tries to get her sheeple to get behind her to go after Trump and deem him unfit for office.… https://t.co/Zfb8IhjY9F,"['pelosi', 'tries', 'get', 'sheeple', 'get', 'behind', 'trump', 'deem', 'unfit']",-1,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0
mcnatetography,"@JoeBiden Get it done, Joe 🕶! There are so many reasons I am excited about Joe Biden. #BidenHarris2020 #VOTE #USA","['get', 'done', 'joe', 'many', 'reasons', 'excited', 'joe', 'biden', 'vote', 'usa']",1,0.0,0.789,0.211,0.34,3.0,1.0,3.0,1.0,1.0
Walker1world,"@BradTakei 10 days since the presidential  debate, Joe Biden still won't answer the if he will pack the court....… https://t.co/i56GnZDsr2","['days', 'since', 'presidential', 'debate', 'joe', 'biden', 'still', 'answer', 'pack', 'court']",0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0
Walker1world,"@gamorawlw 10 days since the presidential  debate, Joe Biden still won't answer the if he will pack the court....… https://t.co/46KrBBWIoV","['days', 'since', 'presidential', 'debate', 'joe', 'biden', 'still', 'answer', 'pack', 'court']",0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0
Walker1world,"@C_h_r_i_5 @buckymatters 10 days since the presidential  debate, Joe Biden still won't answer the if he will pack t… https://t.co/PVC1WNymhR","['days', 'since', 'presidential', 'debate', 'joe', 'biden', 'still', 'answer', 'pack']",0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0
Walker1world,"@carlyewisel 10 days since the presidential  debate, Joe Biden still won't answer the if he will pack the court....… https://t.co/tUfInFRSH5","['days', 'since', 'presidential', 'debate', 'joe', 'biden', 'still', 'answer', 'pack', 'court']",0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0
gregorytrane46,If Donald Trump could have Biden jailed to steal this election he would. The irony is that Trump should be jailed f… https://t.co/9IeJS094v2,"['donald', 'trump', 'could', 'biden', 'jailed', 'steal', 'election', 'would', 'irony', 'trump', 'jailed']",0,0.607,0.393,0.0,-0.8689,2.0,1.0,3.0,1.0,0.0
LostMapleTX,"Donald Trump leads Joe Biden by 5 points in #Texas, with a 3.25% margin of error, UT/TT Poll finds. Cornyn leads He… https://t.co/gJA6PLM5pE","['donald', 'trump', 'leads', 'joe', 'biden', 'points', 'texas', 'margin', 'error', 'poll', 'finds', 'cornyn', 'leads']",0,0.184,0.816,0.0,-0.4019,3.0,0.0,2.0,1.0,0.0
zzstudios,"@JoeBiden Biden is against Oil, Guns and Religion, a very bad combination for the American people! Trump is Winning… https://t.co/fU6H32Nia2","['biden', 'oil', 'guns', 'religion', 'bad', 'combination', 'american', 'people', 'trump']",-1,0.304,0.696,0.0,-0.5423,2.0,0.0,1.0,1.0,1.0
Chienreaver,@JoeBiden biden says lets end the hate and uet supports whitmer if it wasn't a democrat in power against Trump he w… https://t.co/FnlCor19BP,"['biden', 'says', 'lets', 'end', 'hate', 'uet', 'supports', 'whitmer', 'democrat', 'power', 'trump']",-1,0.243,0.592,0.164,-0.296,3.0,1.0,3.0,1.0,0.0
oriole_in_ct,@Mirrok @FreeBeacon @TeamTrump @NBCNews @JoeBiden @MSNBC @CAndersonMO @DavidRutz How about you criticize Joe Biden… https://t.co/ehJQt4X3oR,"['criticize', 'joe']",0,0.722,0.278,0.0,-0.3818,2.0,1.0,1.0,1.0,1.0
daniellelzbthms,@Death42042 @JackPosobiec @JoeBiden He won’t do a virtual debate bc that will make it incredibly easy for Biden to… https://t.co/DPGk5FzByP,"['virtual', 'debate', 'make', 'incredibly', 'easy', 'biden']",1,0.0,0.61,0.39,0.4927,2.0,1.0,3.0,1.0,1.0
SgtJJMartinez,"Democrats have low IQ apparently. 
Fire Fighters Unions,Police Unions,Armed Forces Veterans 4TRUMP are all backing… https://t.co/8lEX7d23qY","['democrats', 'low', 'apparently', 'fire', 'fighters', 'unions', 'police', 'unions', 'armed', 'forces', 'veterans']",1,0.416,0.584,0.0,-0.5719,3.0,0.0,2.0,1.0,0.0
TimothySchwarz3,"@realDonaldTrump VOTE... President Donald ( Law &amp; Order) Trump/Republican On 11/03/2020 !!!
“PROMISES MADE... PROMI… https://t.co/NJcHeseHnm","['vote', 'president', 'donald', 'law', 'amp', 'order', 'promises', 'made']",0,0.0,0.729,0.271,0.3818,2.0,0.0,0.0,1.0,0.0
davidmweissman,@csstwt @SarahKSilverman @Alyssa_Milano @grantstern @kurteichenwald @JoyVBehar @ChelseaClinton @neeratanden… https://t.co/TPZSAS4Kih,[],0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
madebyvia,"@HCTrudo @maggieNYT @JoeBiden this is SO misguided… he can’t give a fully informed opinion / position now, without… https://t.co/ClsStcLuUl","['give', 'fully', 'informed', 'opinion', 'position']",0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0
RudyEngland,Lest you thought sanity was making a return in Texas: Trump leads Biden by 5 points in Texas | @TxPolProject /… https://t.co/1OCQmtz0sz,"['thought', 'sanity', 'making', 'return', 'texas', 'trump', 'leads', 'biden', 'points', 'texas']",0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0
Kurth341977,@JoeBiden @DrBiden @SenKamalaHarris @DouglasEmhoff @BarackObama @HillaryClinton @BillClinton @MichelleObama Trump c… https://t.co/AvGI9lRorp,['trump'],0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
Walker1world,"@TrumpWarRoom 10 days since the presidential  debate, Joe Biden still won't answer the if he will pack the court...… https://t.co/VPh7457gpj","['days', 'since', 'presidential', 'debate', 'joe', 'biden', 'still', 'answer', 'pack', 'court']",0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0
BurnsideLonnie,@TheDemocrats @JoeBiden @KamalaHarris Trump refuses to debate Biden #Trumpisapussy . he thinks debating is getting… https://t.co/rjAQbIEkYE,"['trump', 'refuses', 'debate', 'biden', 'trumpisapussy', 'thinks', 'debating']",0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0
